Year,Age,Female_Exp,Male_Exp,q_female,q_male,Female_death,Male_death,L_female_exp,L_male_exp
1976,62,49639,47278.33,0.008985,0.017048,446.006415,806.0009698,10.81253209,10.76380733
1976,63,49490.33,47012,0.010265,0.020399,508.0182375,958.997788,10.80953258,10.75815817
1976,64,48893.5,46104.5,0.011249,0.021972,550.0029815,1013.008074,10.79739974,10.73866584
1976,65,47834.17,44868.83,0.011707,0.025006,559.9946282,1121.989963,10.77549552,10.71149862
1976,66,47722.17,44030.17,0.012321,0.0263,587.9848566,1157.993471,10.77315135,10.69263036
1976,67,47106.67,42452.5,0.014966,0.029657,704.9984232,1259.013793,10.76016988,10.65614108
1976,68,45358.5,40148.33,0.016425,0.034123,745.0133625,1369.981465,10.72235287,10.60033612
1976,69,43638.5,37939.17,0.018997,0.03611,829.0005845,1369.983429,10.68369507,10.54373937
1976,70,41906.67,35305.33,0.02119,0.040419,888.0023373,1427.006133,10.64320028,10.47178922
1976,71,40072.17,33036.83,0.024855,0.045464,995.9937854,1501.986439,10.59843736,10.40537828
1976,72,38128,31013.17,0.025939,0.051236,989.002192,1588.990778,10.5487042,10.34216723
1976,73,36730.17,29171.17,0.031418,0.054095,1153.988481,1578.014441,10.51135377,10.28093617
1976,74,35348.5,27479.33,0.034033,0.062083,1203.015501,1705.999244,10.47301124,10.22118937
1976,75,33345,25186.17,0.038567,0.066187,1286.016615,1666.997034,10.41466312,10.13405031
1976,76,30722.83,22540.67,0.045373,0.073955,1393.986966,1666.99525,10.33276131,10.02307651
1976,77,28200,20420.17,0.052837,0.082908,1490.0034,1692.995454,10.24707726,9.924278417
1976,78,26024,18466,0.056602,0.091736,1473.010448,1693.996976,10.16677447,9.823686482
1976,79,23749.17,16554,0.065055,0.09762,1545.002254,1616.00148,10.07530286,9.714383043
1976,80,21803,14786.5,0.07366,0.104555,1606.00898,1546.002508,9.989802854,9.601469881
1976,81,19601.67,12657.17,0.085605,0.123724,1678.00096,1565.995701,9.883370046,9.445979132
1976,82,17405,10901.5,0.095662,0.128056,1664.99711,1396.002484,9.7645128,9.296655673
1976,83,15296,9362.67,0.102118,0.145899,1561.996928,1366.00419,9.635346635,9.144485785
1976,84,13303.5,7971,0.113128,0.159704,1504.998348,1273.000584,9.495782438,8.983565234
1976,85,11374.67,6677.67,0.13363,0.175211,1519.997152,1170.001238,9.339144232,8.806524403
1976,86,9376.17,5384.5,0.155501,0.188504,1458.003811,1014.999788,9.145926643,8.591279735
1976,87,7700.17,4339.83,0.164282,0.204155,1264.999328,885.9979937,8.948997686,8.375590456
1976,88,6414.67,3605.67,0.175847,0.224369,1128.000476,809.0005722,8.766342834,8.190262885
1976,89,5198.5,2893.5,0.196018,0.236738,1018.999573,685.001403,8.556125401,7.970222121
1976,90,4036.17,2219.83,0.214065,0.265786,864.0027311,589.9997364,8.303051502,7.705185895
1976,91,3098.33,1631.33,0.244325,0.304659,756.9994773,496.9993665,8.038618536,7.397150912
1976,92,2313,1165.83,0.239083,0.330236,552.998979,384.9990359,7.746300662,7.061188559
1976,93,1627.17,802,0.286387,0.352868,466.0003348,283.000136,7.394597589,6.687108608
1976,94,1087.5,517,0.32,0.404255,348,208.999835,6.991636763,6.248042875
1976,95,732.33,337.5,0.361857,0.447407,264.9987368,150.9998625,6.596231232,5.82156551
1976,96,543.17,234.17,0.33139,0.422776,180.0011063,99.00145592,6.297422346,5.456047347
1976,97,350.67,166.33,0.410646,0.396794,144.0012328,65.99874602,5.85984561,5.113973767
1976,98,208.83,97.83,0.407023,0.429302,84.99861309,41.99861466,5.341520524,4.583231279
1976,99,121.5,55.33,0.444444,0.596386,53.999946,32.99803738,4.799914263,4.013315257
1976,100,65.83,28.67,0.455696,0.767442,29.99846768,22.00256214,4.187075662,3.35585128
1976,101,40.83,15.5,0.391837,0.709677,15.99870471,10.9999935,3.709417105,2.740840024
1976,102,25.5,6.67,0.54902,1.2,14.00001,8.004,3.238678452,1.89761986
1976,103,12.67,2.33,0.552632,1.285714,7.00184744,2.99571362,2.539236994,0.845868268
1976,104,5,2.33,0.6,0.428571,3,0.99857043,1.609437912,0.845868268
1976,105,2.33,1.17,0.428571,0.857143,0.99857043,1.00285731,0.845868268,0.157003749
1976,106,1,0,0,,0,,0,0
1976,107,0.5,0,0,,0,,-0.693147181,0
1976,108,0,0,,,,,0,0
1976,109,0,0,,,,,0,0
1976,,0,0,,,,,0,0
1977,0,47256.5,49915.17,0.006941,0.008915,328.0073665,444.9937406,10.76334549,10.81808024
1977,1,49691.17,52127.5,0.000443,0.000556,22.01318831,28.98289,10.81358253,10.86144792
1977,2,52725.17,55262.17,0.000133,0.000525,7.01244761,29.01263925,10.87284823,10.91984387
1977,3,54127.83,56793.83,0.000259,0.000493,14.01910797,27.99935819,10.89910375,10.94718297
1977,4,54450.33,57193.17,0.000275,0.00042,14.97384075,24.0211314,10.90504419,10.95418977
1977,5,55224,58154.5,0.000163,0.00031,9.001512,18.027895,10.91915292,10.97085854
1977,6,54568,57271,0.000165,0.000349,9.00372,19.987579,10.90720291,10.95554967
1977,7,53041.67,55779.67,0.000094,0.000359,4.98591698,20.02490153,10.87883311,10.92916475
1977,8,54057.33,56918.33,0.000166,0.000281,8.97351678,15.99405073,10.89780043,10.94937271
1977,9,57400.33,60402.17,0.000261,0.000099,14.98148613,5.97981483,10.95780533,11.00878031
1977,10,59492.67,62869.83,0.000101,0.000334,6.00875967,20.99852322,10.99360839,11.04882168
1977,11,59958,63259.5,0.000117,0.000269,7.015086,17.0168055,11.0013996,11.05500059
1977,12,60225.17,63175.67,0.000232,0.000206,13.97223944,13.01418802,11.00584565,11.05367454
1977,13,57835,60910.67,0.000294,0.000181,17.00349,11.02483127,10.96534941,11.01716364
1977,14,54070.17,57125.33,0.000259,0.000245,14.00417403,13.99570585,10.89803793,10.95300291
1977,15,52126.83,54906.17,0.000326,0.000546,16.99334658,29.97876882,10.86143507,10.91338101
1977,16,51124.83,53573.33,0.000372,0.000485,19.01843676,25.98306505,10.84202557,10.88880665
1977,17,51234.83,53794.5,0.000332,0.000874,17.00996356,47.016393,10.84417485,10.89292651
1977,18,51983.67,54843.67,0.000423,0.000857,21.98909241,47.00102519,10.85868491,10.91224205
1977,19,53128.5,55316.5,0.000376,0.000976,19.976316,53.988904,10.88046879,10.92082652
1977,20,54072.83,56461.67,0.000388,0.00101,20.98025804,57.0262867,10.89808712,10.94131728
1977,21,54470.17,57134.83,0.000606,0.001068,33.00892302,61.01999844,10.90540849,10.95316919
1977,22,54331.83,56569.17,0.000368,0.001149,19.99411344,64.99797633,10.90286552,10.94321942
1977,23,55152.83,57594.67,0.000363,0.001372,20.02047729,79.01988724,10.91786334,10.96118531
1977,24,56459,59064,0.000443,0.000813,25.011337,48.019032,10.94126999,10.98637688
1977,25,56809.5,59293.17,0.000387,0.001197,21.9852765,70.97392449,10.94745884,10.9902494
1977,26,58243,60964.33,0.000498,0.001017,29.005014,62.00072361,10.97237919,11.01804422
1977,27,61177.5,64121.83,0.000474,0.001294,28.998135,82.97364802,11.02153475,11.06854015
1977,28,64161.83,66992.17,0.000436,0.001343,27.97455788,89.97048431,11.06916377,11.11233103
1977,29,65773.83,69029.17,0.000532,0.001318,34.99167756,90.98044606,11.09397732,11.14228445
1977,30,66638,70483,0.00048,0.001305,31.98624,91.980315,11.10703026,11.16312683
1977,31,66911.83,71227.5,0.000598,0.001376,40.01327434,98.00904,11.11113106,11.17363426
1977,32,66181.5,70915.5,0.000695,0.001368,45.9961425,97.012404,11.10015625,11.16924431
1977,33,63847.33,68439.17,0.000736,0.001067,46.99163488,73.02459439,11.06425004,11.1337006
1977,34,59296.17,63635,0.00059,0.001524,34.9847403,96.97974,10.9903,11.06091891
1977,35,53587.5,57515.17,0.000821,0.001773,43.9953375,101.9743964,10.88907111,10.95980402
1977,36,49310.83,52763.5,0.000649,0.001497,32.00272867,78.9869595,10.80589901,10.87357494
1977,37,48645.67,51709.83,0.001069,0.002185,52.00222123,112.9859786,10.79231808,10.85340318
1977,38,48365,50862.5,0.001282,0.001868,62.00393,95.01115,10.78653169,10.83688119
1977,39,46447.67,48699.33,0.001076,0.002485,49.97769292,121.0178351,10.74608158,10.79342055
1977,40,45130,46905.5,0.001485,0.002153,67.01805,100.9875415,10.71730249,10.75589022
1977,41,43840.83,45512.33,0.001688,0.002812,74.00332104,127.980672,10.68832085,10.72573856
1977,42,42774,44172.5,0.001426,0.003215,60.995724,142.0145875,10.66368572,10.6958577
1977,43,42405.83,43322.33,0.001957,0.003786,82.98820931,164.0183414,10.65504113,10.67642349
1977,44,43287.33,43861.67,0.001871,0.003443,80.99059443,151.0157298,10.67561526,10.6887961
1977,45,44581,44729.5,0.002064,0.003398,92.015184,151.990841,10.70506304,10.70838852
1977,46,45371.17,45249.17,0.001785,0.004641,80.98753845,210.001398,10.72263216,10.71993961
1977,47,45575.17,45292.5,0.002787,0.004305,127.0179988,194.9842125,10.72711833,10.72089674
1977,48,46080,45716,0.002539,0.004025,116.99712,184.0069,10.7381343,10.73020363
1977,49,46590,46259,0.003005,0.005426,140.00295,251.001334,10.74914121,10.74201132
1977,50,46862.67,46505.67,0.003521,0.005956,165.0034611,276.9877705,10.75497669,10.74732952
1977,51,48370.5,47943.67,0.003142,0.006904,151.980111,331.0030977,10.7866454,10.77778206
1977,52,49623,49021,0.003587,0.006834,177.997701,335.009514,10.81220972,10.80000406
1977,53,50465.5,49916.67,0.004141,0.007713,208.9776355,385.0072757,10.82904521,10.81811029
1977,54,51334.67,50630.33,0.004247,0.007841,218.0183435,396.9924175,10.84612163,10.83230608
1977,55,53604.83,52574.67,0.004682,0.009739,250.9778141,512.0247111,10.88939446,10.86998972
1977,56,57083.5,56074.5,0.005203,0.009648,297.0054505,541.006776,10.95227039,10.93443644
1977,57,53399,52485.33,0.005281,0.011508,282.000119,604.0011776,10.8855473,10.86828898
1977,58,48156.17,47073.5,0.006043,0.010898,291.0077353,513.007003,10.78220455,10.75946549
1977,59,48553.83,46982.5,0.006797,0.013069,330.0203825,614.0142925,10.79042836,10.75753047
1977,60,48427.17,46790.5,0.007124,0.014789,344.9951591,691.9847045,10.7878163,10.75343547
1977,61,47959.33,45967.33,0.008236,0.015163,394.9930419,697.0026248,10.77810864,10.73568621
1977,62,48686.83,46046.17,0.008442,0.018091,411.0142189,833.0212615,10.79316384,10.73739987
1977,63,49190.17,46385.17,0.009087,0.019058,446.9910748,884.0085699,10.80344909,10.74473508
1977,64,48987.17,46043.67,0.010697,0.022023,524.0157575,1014.019744,10.79931371,10.73734557
1977,65,48355.5,45063,0.011023,0.023855,533.0226765,1074.977865,10.78633525,10.71581679
1977,66,47281,43746.33,0.013409,0.026311,633.990929,1151.009689,10.7638638,10.686163
1977,67,47095,42813.33,0.014588,0.02964,687.02186,1268.987101,10.75992212,10.66460478
1977,68,46396.5,41146.17,0.01526,0.032615,708.01059,1341.982335,10.7449793,10.62488613
1977,69,44618.33,38770.33,0.017302,0.035801,771.9863457,1388.016584,10.70590004,10.56541054
1977,70,42835.17,36566.5,0.019237,0.037603,824.0201653,1375.0101,10.66511477,10.5068878
1977,71,40994.17,33875.83,0.022393,0.044693,917.9824488,1514.01247,10.62118514,10.43045706
1977,72,39092.5,31502.67,0.025325,0.047742,990.0175625,1504.000471,10.57368591,10.35782758
1977,73,37092,29460.67,0.028551,0.052986,1059.013692,1561.003061,10.52115659,10.29081143
1977,74,35599.83,27603.33,0.031826,0.055718,1133.00019,1538.002341,10.48009614,10.2256917
1977,75,34141.17,25830,0.037872,0.069299,1292.99439,1789.99317,10.43825927,10.15929189
1977,76,32019.67,23470.83,0.04238,0.068298,1356.993615,1603.010747,10.37410568,10.06351365
1977,77,29329.83,20925.33,0.046199,0.077705,1355.008816,1626.002768,10.28636037,9.948715666
1977,78,26774.33,18786,0.055501,0.08485,1486.002089,1593.9921,10.19519887,9.840867191
1977,79,24506.17,16848,0.062515,0.096629,1532.003218,1628.005392,10.1066802,9.731987234
1977,80,22270.67,15010,0.066186,0.107728,1474.006565,1616.99728,10.01102585,9.616471925
1977,81,20208.5,13208.5,0.080412,0.117122,1625.005902,1547.005937,9.913858587,9.488615841
1977,82,17986.5,11171.33,0.083785,0.12908,1506.998903,1441.995276,9.797376756,9.321105954
1977,83,15853.5,9549.17,0.098401,0.133834,1560.000254,1278.003618,9.671145575,9.164209519
1977,84,13767.5,8101.33,0.110623,0.14726,1523.002153,1193.001856,9.530066021,8.999783525
1977,85,11819.17,6784.33,0.124459,0.164497,1471.002079,1116.001932,9.377478069,8.82237082
1977,86,9946.5,5625.83,0.130498,0.18024,1297.998357,1013.999599,9.20497601,8.635123772
1977,87,8059.17,4425.33,0.152125,0.198403,1226.001236,877.998748,8.994565853,8.395100131
1977,88,6548.17,3521.17,0.169666,0.220382,1111.001811,776.0024869,8.7869409,8.1665486
1977,89,5371.33,2869,0.178354,0.239108,957.9981908,686.000852,8.588830829,7.961718816
1977,90,4289.67,2277,0.20258,0.245059,869.0013486,557.999343,8.363965086,7.730614066
1977,91,3239.33,1684,0.21455,0.273753,694.9982515,461.000052,8.083121797,7.428927195
1977,92,2448.5,1211,0.247498,0.300578,605.998853,363.999958,7.803230871,7.099201744
1977,93,1783.83,839.33,0.271886,0.324067,484.9984034,271.9991551,7.486518017,6.732603955
1977,94,1228.33,556.67,0.29308,0.361078,359.9989564,201.0012903,7.113410802,6.321972605
1977,95,781.83,348.17,0.322319,0.387745,251.9986638,135.0011767,6.661637326,5.852690866
1977,96,527.83,218,0.322071,0.426606,169.9987359,93.000108,6.268774262,5.384495063
1977,97,375.83,154.5,0.361863,0.491909,135.9989713,75.9999405,5.929136914,5.040194096
1977,98,238.83,111.33,0.389393,0.44012,92.99873019,48.9985596,5.475752002,4.712498764
1977,99,137.83,59.17,0.384522,0.405634,52.99866726,24.00136378,4.926021042,4.080414657
1977,100,82.67,32.33,0.375,0.402062,31.00125,12.99866446,4.414856779,3.475995592
1977,101,46,14.67,0.369565,0.818182,16.99999,12.00272994,3.828641397,2.685804592
1977,102,26.83,6.33,0.409938,0.631579,10.99863654,3.99789507,3.289520664,1.845300236
1977,103,13.33,4,1.125,0,14.99625,0,2.590017134,1.386294361
1977,104,4.67,1.33,0.642857,0.75,3.00214219,0.9975,1.541159072,0.285178942
1977,105,3.83,1,0.26087,0,0.9991321,0,1.342864803,0
1977,106,1.5,1,0,0,0,0,0.405465108,0
1977,107,1,0,0,,0,,0,0
1977,108,0.17,0,6,,1.02,,-1.771956842,0
1977,109,0,0,,,,,0,0
1977,,0,0,,,,,0,0
1978,0,46011.83,48502,0.006585,0.008742,302.9879006,424.004484,10.73665382,10.78936031
1978,1,47713.83,50239.67,0.000587,0.000478,28.00801821,24.01456226,10.77297657,10.82456023
1978,2,49905,52284.83,0.000361,0.000191,18.015705,9.98640253,10.81787648,10.86446155
1978,3,52877.67,55399.83,0.000208,0.000415,10.99855536,22.99092945,10.87573641,10.9223318
1978,4,54251.17,56900.5,0.00024,0.000387,13.0202808,22.0204935,10.90137984,10.94905941
1978,5,54566.33,57298.33,0.000238,0.000541,12.98678654,30.99839653,10.90717231,10.95602676
1978,6,55292.33,58220.5,0.000181,0.000275,10.00791173,16.0106375,10.92038948,10.97199281
1978,7,54628,57299.67,0.000201,0.000297,10.980228,17.01800199,10.90830185,10.95605014
1978,8,53120.33,55838.33,0.000207,0.000287,10.99590831,16.02560071,10.880315,10.93021583
1978,9,54123.17,56991.17,0.000129,0.000175,6.98188893,9.97345475,10.89901765,10.95065162
1978,10,57450.33,60459.33,0.000174,0.000232,9.99635742,14.02656456,10.95867603,11.00972619
1978,11,59531.67,62936.83,0.000218,0.000222,12.97790406,13.97197626,10.99426372,11.0498868
1978,12,60009.67,63323,0.0001,0.000253,6.000967,16.020719,11.002261,11.05600389
1978,13,60280.33,63248.5,0.000149,0.000427,8.98176917,27.0071095,11.00676113,11.05482669
1978,14,57891.33,60954.33,0.000173,0.000312,10.01520009,19.01775096,10.96632291,11.01788017
1978,15,54112.17,57173,0.00048,0.000472,25.9738416,26.985656,10.89881439,10.95383704
1978,16,52269.5,54983.33,0.000249,0.000491,13.0151055,26.99681503,10.86416831,10.91478533
1978,17,51366.83,53690.67,0.000253,0.000764,12.99580799,41.01967188,10.84674791,10.89099452
1978,18,51562.17,54021.83,0.000504,0.001333,25.98733368,72.01109939,10.85054354,10.8971435
1978,19,52496.33,55138.67,0.000419,0.001124,21.99596227,61.97586508,10.86849854,10.91760656
1978,20,53681.83,55622.5,0.000484,0.001115,25.98200572,62.0190875,10.89082986,10.92634308
1978,21,54694,56995.17,0.000475,0.001246,25.97965,71.01598182,10.90950929,10.95072181
1978,22,55010.5,57636.5,0.0004,0.001249,22.0042,71.9879885,10.91527936,10.96191133
1978,23,54817.67,57145.5,0.000383,0.00098,20.99516761,56.00259,10.91176787,10.95335593
1978,24,55613.5,58135.67,0.000539,0.001084,29.9756765,63.01906628,10.92618126,10.9705347
1978,25,56833.17,59521.33,0.000352,0.001142,20.00527584,67.97335886,10.94787541,10.99409002
1978,26,57134.67,59688.67,0.00042,0.001106,23.9965614,66.01566902,10.95316639,10.9968975
1978,27,58499.67,61340,0.000513,0.001321,30.01033071,81.03014,10.97677639,11.02418744
1978,28,61416.67,64371.5,0.000554,0.001212,34.02483518,78.018258,11.02543658,11.07242627
1978,29,64358.67,67175.83,0.000404,0.00131,26.00090268,88.0003373,11.07222694,11.11506879
1978,30,65928.17,69166.83,0.00041,0.001186,27.0305497,82.03186038,11.0963211,11.14427669
1978,31,66708.67,70523.83,0.000675,0.001375,45.02835225,96.97026625,11.10809021,11.16370595
1978,32,67004.5,71251.83,0.000791,0.001432,53.0005595,102.0326206,11.11251506,11.17397578
1978,33,66212.67,70909.5,0.000604,0.00134,39.99245268,95.01873,11.10062711,11.1691597
1978,34,63876.67,68406.33,0.000642,0.001681,41.00882214,114.9910407,11.06470947,11.13322064
1978,35,59326,63560.17,0.00086,0.001904,51.02036,121.0185637,10.99080294,11.0597423
1978,36,53606,57437.83,0.000933,0.001671,50.014398,95.97861393,10.88941628,10.95845842
1978,37,49328.5,52669.17,0.000892,0.00169,44.001022,89.0108973,10.80625729,10.87178555
1978,38,48669.83,51630.83,0.000904,0.001976,43.99752632,102.0225201,10.79281461,10.85187425
1978,39,48368,50770.67,0.001178,0.001694,56.977504,86.00551498,10.78659372,10.83507411
1978,40,46436,48611.67,0.001012,0.002304,46.993232,112.0012877,10.7458303,10.79161891
1978,41,45116.33,46811.83,0.001219,0.002222,54.99680627,104.0158863,10.71699954,10.75389123
1978,42,43824.17,45403.67,0.00178,0.002973,78.0070226,134.9851109,10.68794077,10.72334822
1978,43,42741.5,44051.33,0.001872,0.003292,80.012088,145.0169784,10.66292562,10.69311082
1978,44,42379.67,43174.33,0.001864,0.003799,78.99570488,164.0192797,10.65442405,10.67300139
1978,45,43249.5,43716.83,0.002081,0.003637,90.0022095,158.9981107,10.67474095,10.68548843
1978,46,44516.5,44567.17,0.001999,0.003523,88.9884835,157.0101399,10.70361519,10.70475277
1978,47,45302.67,45090.5,0.002075,0.00397,94.00304025,179.009285,10.72112125,10.71642686
1978,48,45496.5,45101.17,0.002813,0.005144,127.9816545,232.0004185,10.72539068,10.71666347
1978,49,45999.83,45503.5,0.002717,0.005142,124.9815381,233.978997,10.73639298,10.72554453
1978,50,46482.17,46001.33,0.002453,0.005913,114.020763,272.0058643,10.74682408,10.73642559
1978,51,46738,46244.17,0.003766,0.00599,176.015308,277.0025783,10.75231282,10.74169068
1978,52,48240.33,47629.33,0.003379,0.006656,163.0040751,317.0208205,10.78395067,10.77120403
1978,53,49458.67,48670.67,0.004165,0.007643,205.9953606,371.9899308,10.80889265,10.79283187
1978,54,50282.17,49538.17,0.004117,0.008377,207.0116939,414.9812501,10.82540582,10.81049876
1978,55,51145.17,50189.83,0.004438,0.009066,226.9822645,455.0209988,10.84242334,10.8235677
1978,56,53390.67,52066,0.004626,0.010237,246.9852394,532.999642,10.88539129,10.86026742
1978,57,56817.5,55496.17,0.005333,0.010974,303.0077275,609.0149696,10.94759966,10.92406929
1978,58,53121.17,51890,0.005817,0.01216,309.0058459,630.9824,10.88033081,10.85688137
1978,59,47874,46501,0.006392,0.012989,306.010608,604.001489,10.77632784,10.7472291
1978,60,48223.33,46339.33,0.006968,0.014912,336.0201634,691.012089,10.78359821,10.74374634
1978,61,48086.67,46099,0.008401,0.014621,403.9761147,674.013479,10.78076029,10.73854654
1978,62,47590.17,45246.83,0.007607,0.017018,362.0184232,770.0105529,10.77038151,10.71988789
1978,63,48276.67,45192.33,0.008762,0.020203,423.0001825,913.020643,10.7847037,10.71868266
1978,64,48746.33,45420.67,0.009355,0.021928,456.0219172,995.9844518,10.79438519,10.72372257
1978,65,48468.17,44999.5,0.011678,0.023978,566.0112893,1078.998011,10.78866257,10.71440666
1978,66,47789.17,43936,0.013183,0.027221,630.0046281,1195.981856,10.77455432,10.69048931
1978,67,46657,42520.33,0.013696,0.029445,639.014272,1252.011117,10.75057825,10.65773759
1978,68,46415.83,41537.33,0.015921,0.032019,738.9864294,1329.983769,10.74539584,10.63434782
1978,69,45640.17,39789.5,0.017397,0.034607,794.0020375,1376.995227,10.72854353,10.59135834
1978,70,43839.83,37386.17,0.020187,0.03833,884.9946482,1433.011896,10.68829804,10.52905613
1978,71,41953.17,35117,0.023693,0.044394,993.9964568,1558.984098,10.64430928,10.46644062
1978,72,39994.17,32384.67,0.025954,0.046874,1038.008688,1517.999022,10.59648897,10.38544044
1978,73,38070.67,29943.83,0.027948,0.053934,1063.999085,1614.990527,10.54719945,10.30707857
1978,74,35997.17,27871.83,0.032419,0.05859,1166.992254,1633.01052,10.4911956,10.23537178
1978,75,34418.67,25969.33,0.035998,0.06473,1239.003283,1680.994731,10.44635443,10.16467151
1978,76,32805.5,24097.17,0.042401,0.071461,1390.986006,1722.007865,10.39835146,10.08984969
1978,77,30626.83,21814.67,0.049662,0.080588,1520.989632,1758.000626,10.3296317,9.990337958
1978,78,27840.33,19256.5,0.054346,0.087711,1513.010574,1689.006872,10.23424097,9.865603945
1978,79,25236.5,17140.83,0.061974,0.094161,1564.006851,1613.997694,10.13604664,9.749218616
1978,80,22990.33,15248.17,0.070508,0.107357,1621.002188,1636.997787,10.04282897,9.632214775
1978,81,20700.83,13456.5,0.077436,0.109167,1602.989472,1469.005736,9.937929075,9.50721754
1978,82,18622.33,11691.33,0.083394,0.127103,1552.990588,1486.003117,9.832116677,9.36660282
1978,83,16437,9766.83,0.097889,0.136278,1609.001493,1331.004059,9.70729017,9.18674723
1978,84,14286.17,8293.5,0.109267,0.150238,1561.006937,1245.998853,9.567047215,9.023227354
1978,85,12259.33,6925.5,0.121132,0.168652,1484.997162,1167.999426,9.414042559,8.842965531
1978,86,10403.5,5706.67,0.135147,0.181192,1406.001815,1034.002951,9.249897567,8.649390945
1978,87,8618.17,4634.17,0.151772,0.209746,1307.996897,971.9986208,9.061628044,8.44121239
1978,88,6867.67,3574.83,0.167888,0.22071,1152.999381,789.0007293,8.834580172,8.181672902
1978,89,5490.67,2804.33,0.183402,0.221443,1006.999859,620.9992482,8.610805567,7.93891993
1978,90,4441.67,2258.5,0.205779,0.263006,914.0024109,593.999051,8.398785711,7.722456155
1978,91,3475.5,1748.17,0.217235,0.268853,755.0002425,470.000749,8.153493633,7.466324806
1978,92,2576,1270.83,0.232919,0.281705,599.999344,357.9991652,7.853993087,7.147425509
1978,93,1901.67,889.33,0.257143,0.30922,489.0011288,274.9986226,7.550487727,6.79046837
1978,94,1363.17,607,0.259689,0.313015,354.0002541,190.000105,7.217568149,6.408528791
1978,95,914.17,385.33,0.287694,0.404844,263.001224,155.9985385,6.81801655,5.95410011
1978,96,570.83,230.33,0.348613,0.416787,198.9987588,95.99854971,6.347091442,5.439513063
1978,97,369,135.5,0.325203,0.457565,119.999907,62.0000575,5.910796644,4.90897164
1978,98,262.67,97.5,0.437817,0.430769,115.0013914,41.9999775,5.570898492,4.579852378
1978,99,149.17,74.33,0.382123,0.349776,57.00128791,25.99885008,5.005086595,4.308514639
1978,100,90,41,0.511111,0.463415,45.99999,19.000015,4.49980967,3.713572067
1978,101,54.67,18.67,0.457317,0.428571,25.00152039,8.00142057,4.001315113,2.926917958
1978,102,27.5,7.33,0.836364,1.090909,23.00001,7.99636297,3.314186005,1.991975516
1978,103,14.67,3.83,0.204545,0.26087,3.00067515,0.9991321,2.685804592,1.342864803
1978,104,6.5,2.67,0.769231,1.125,5.0000015,3.00375,1.871802177,0.982078472
1978,105,3.33,0.5,0.3,0,0.999,0,1.202972304,-0.693147181
1978,106,2.17,1,1.384615,0,3.00461455,0,0.774727168,0
1978,107,0.83,0.67,1.2,1.5,0.996,1.005,-0.186329578,-0.400477567
1978,108,0,0,,,,,0,0
1978,109,0,0,,,,,0,0
1978,,0,0,,,,,0,0
1979,0,46121.5,48414.17,0.006591,0.008613,303.9868065,416.9912462,10.7390345,10.78754782
1979,1,46384,48747.33,0.000561,0.00078,26.021424,38.0229174,10.74470985,10.79440571
1979,2,47809.83,50320,0.000335,0.000437,16.01629305,21.98984,10.77498655,10.82615789
1979,3,49988,52361,0.00028,0.000248,13.99664,12.985528,10.81953826,10.86591732
1979,4,52928.33,55424.67,0.00034,0.000397,17.9956322,22.00359399,10.87669401,10.92278008
1979,5,54314.67,56951.5,0.000313,0.000334,17.00049171,19.021801,10.90254964,10.94995531
1979,6,54558.33,57305.17,0.000183,0.000314,9.98417439,17.99382338,10.90702568,10.95614613
1979,7,55297.17,58183.33,0.00009,0.000258,4.9767453,15.01129914,10.92047701,10.97135417
1979,8,54653.33,57283,0.000073,0.000297,3.98969309,17.013051,10.90876543,10.95575918
1979,9,53162.33,55854.67,0.000263,0.000233,13.98169279,13.01413811,10.88110534,10.93050842
1979,10,54152,57005.83,0.000129,0.000105,6.985608,5.98561215,10.89955019,10.95090882
1979,11,57452.17,60464.5,0.000244,0.000232,14.01832948,14.027764,10.95870806,11.0098117
1979,12,59535.83,62947.5,0.000286,0.000222,17.02724738,13.974345,10.9943336,11.05005633
1979,13,60033.83,63356.33,0.00015,0.000268,9.0050745,16.97949644,11.00266352,11.0565301
1979,14,60295.67,63258.5,0.000232,0.000237,13.98859544,14.9922645,11.00701557,11.05498479
1979,15,57912.5,60981.83,0.00038,0.000722,22.00675,44.02888126,10.96668853,11.01833123
1979,16,54205,57219.5,0.000221,0.000577,11.979305,33.0156515,10.90052843,10.95465003
1979,17,52476.67,55070.67,0.000324,0.000672,17.00244108,37.00749024,10.86812397,10.91637255
1979,18,51700.33,53907.17,0.000406,0.00089,20.99033398,47.9773813,10.85321944,10.89501877
1979,19,52083.83,54348.83,0.000346,0.001086,18.02100518,59.02282938,10.86060982,10.90317837
1979,20,53015.17,55451.67,0.00049,0.000938,25.9774333,52.01366646,10.87833338,10.92326711
1979,21,54206,56156.83,0.000203,0.001086,11.003818,60.98631738,10.90054688,10.93590359
1979,22,55209.17,57515.83,0.000453,0.000939,25.00975401,54.00736437,10.91888434,10.95981549
1979,23,55396,58167.83,0.000524,0.0011,29.027504,63.984613,10.92226267,10.97108773
1979,24,55227.83,57581.67,0.000398,0.001268,21.98067634,73.01355756,10.91922227,10.96095957
1979,25,55918.33,58523.83,0.00034,0.000923,19.0122322,54.01749509,10.93164751,10.9771893
1979,26,57072.5,59863,0.000473,0.001203,26.9952925,72.015189,10.95207767,10.9998139
1979,27,57298.33,59964.17,0.000489,0.001384,28.01888337,82.99041128,10.95602676,11.0015025
1979,28,58646.5,61536.83,0.000512,0.000975,30.027008,59.99840925,10.97928318,11.02739114
1979,29,61522.83,64514.5,0.000601,0.001209,36.97522083,77.9980305,11.0271636,11.07464528
